12356_g	XP_0348914431
39893_g	XP_0349039841
39893_g	XP_0349142991
39893_g	XP_0349039791
39893_g	XP_0349039801
39893_g	XP_0348970771
39893_g	XP_0349028251
39893_g	XP_0348970781
35880_g	XP_0349295771
35880_g	XP_0349295761
35880_g	XP_0348877691
35880_g	XP_0349234751
35880_g	XP_0349234761
35880_g	XP_0348985511
35880_g	XP_0349234781
35880_g	XP_0349284041
35880_g	XP_0349199941
35880_g	XP_0348968531
35880_g	XP_0349284051
35880_g	XP_0348968871
35880_g	XP_0349257251
35880_g	XP_0348943521
35880_g	XP_0348943601
35880_g	XP_0348943701
35880_g	XP_0348985481
35880_g	XP_0349204421
35880_g	XP_0349257241
35880_g	XP_0349200261
35880_g	XP_0349257271
35880_g	XP_0349284031
35880_g	XP_0349201381
35880_g	XP_0349201461
35880_g	XP_0349257261
49265_g	XP_0349257241
49265_g	XP_0348926351
49265_g	XP_0348985481
49265_g	XP_0348985511
49265_g	XP_0348926301
49265_g	XP_0349200261
49265_g	XP_0349234751
49265_g	XP_0349234761
49265_g	XP_0349295761
49265_g	XP_0349295771
49265_g	XP_0349199941
49265_g	XP_0348968531
49265_g	XP_0349181381
49265_g	XP_0349234781
49265_g	XP_0349284031
49265_g	XP_0348925691
49265_g	XP_0348925701
49265_g	XP_0348985531
49265_g	XP_0349198001
49265_g	XP_0349200471
49265_g	XP_0349201571
49265_g	XP_0348925761
49265_g	XP_0349201671
49265_g	XP_0348968871
49265_g	XP_0348925651
28053_g	XP_0349267631
33929_g	XP_0349267711
51591_g	XP_0349257261
52856_g	XP_0348926301
52856_g	XP_0348926351
52856_g	XP_0349200261
52856_g	XP_0348985481
52856_g	XP_0348985511
52856_g	XP_0349201381
52856_g	XP_0349201461
52856_g	XP_0349025991
52856_g	XP_0349026001
52856_g	XP_0349197991
52856_g	XP_0349199941
52856_g	XP_0349200471
52856_g	XP_0348925691
52856_g	XP_0348925701
5550_g	XP_0349025991
5550_g	XP_0349026001
5550_g	XP_0348877691
5550_g	XP_0349284041
52300_g	XP_0349092961
52300_g	XP_0349025121
52300_g	XP_0349186491
52300_g	XP_0349186501
52300_g	XP_0349186511
52300_g	XP_0349186521
52300_g	XP_0349186531
52300_g	XP_0349252101
52300_g	XP_0349252121
52300_g	XP_0348914481
52300_g	XP_0349186441
52300_g	XP_0349186461
52300_g	XP_0349186471
52300_g	XP_0349186481
52300_g	XP_0348914451
52300_g	XP_0349093141
52300_g	XP_0349093001
52300_g	XP_0349280911
52300_g	XP_0348970761
52300_g	XP_0349253261
52300_g	XP_0349028291
52300_g	XP_0349039621
52300_g	XP_0349142971
52300_g	XP_0349039811
52300_g	XP_0349092951
6390_g	XP_0348945031
6390_g	XP_0348945041
30282_g	XP_0349284051
30282_g	XP_0349284041
30282_g	XP_0348968871
30282_g	XP_0349284031
30282_g	XP_0349234781
30282_g	XP_0348968531
30282_g	XP_0349234751
30282_g	XP_0349234761
30282_g	XP_0349234831
30282_g	XP_0349295771
30282_g	XP_0349295761
30282_g	XP_0348877691
30282_g	XP_0349204431
30282_g	XP_0349204421
30282_g	XP_0349199941
30282_g	XP_0349295511
30282_g	XP_0348985511
30282_g	XP_0348985481
30282_g	XP_0349200261
30282_g	XP_0349201381
30282_g	XP_0349201461
30282_g	XP_0349197991
30282_g	XP_0349257241
30282_g	XP_0349200471
30282_g	XP_0348925691
36239_g	XP_0349257271
36239_g	XP_0349257241
36239_g	XP_0349025991
36239_g	XP_0349257261
36239_g	XP_0349026001
3546_g	XP_0349267631
37253_g	XP_0349282961
5586_g	XP_0348998041
5586_g	XP_0348998051
29483_g	XP_0349181381
44553_g	XP_0348925761
44553_g	XP_0349234751
44553_g	XP_0349234761
44553_g	XP_0349257241
44553_g	XP_0349295761
44553_g	XP_0349257251
44553_g	XP_0348985481
44553_g	XP_0348985511
44553_g	XP_0349295771
44553_g	XP_0348968531
44553_g	XP_0349234781
44553_g	XP_0349234831
44553_g	XP_0348926351
44553_g	XP_0349181381
44553_g	XP_0348926301
44553_g	XP_0349200261
44553_g	XP_0348968871
44553_g	XP_0349199941
44553_g	XP_0349284031
44553_g	XP_0348925691
44553_g	XP_0348925701
44553_g	XP_0349284041
44553_g	XP_0349284051
44553_g	XP_0349200471
44553_g	XP_0349204421
1440_g	XP_0349267711
23537_g	XP_0349197991
23537_g	XP_0349025991
23537_g	XP_0349026001
23537_g	XP_0349257251
3624_g	XP_0349267631
3453_g	XP_0348985481
3453_g	XP_0348985511
3453_g	XP_0349200261
3453_g	XP_0349257241
3453_g	XP_0348925691
3453_g	XP_0348925701
3453_g	XP_0349199941
3453_g	XP_0349198001
3453_g	XP_0349201671
3453_g	XP_0349200471
3453_g	XP_0348877691
3453_g	XP_0348926351
3453_g	XP_0348985531
3453_g	XP_0349257271
3453_g	XP_0348985541
3453_g	XP_0348926301
3453_g	XP_0349201571
3453_g	XP_0349257261
3453_g	XP_0349295771
3453_g	XP_0348968531
3453_g	XP_0349295761
3453_g	XP_0349234781
3453_g	XP_0349234831
3453_g	XP_0348925761
3453_g	XP_0348943521
13092_g	XP_0349222361
5833_g	XP_0349142971
48945_g	XP_0349092631
48945_g	XP_0349092701
48945_g	XP_0349335171
48945_g	XP_0349335181
48945_g	XP_0349280901
34582_g	XP_0349257251
34582_g	XP_0349257261
34582_g	XP_0348943521
34582_g	XP_0348943601
34582_g	XP_0348943701
34582_g	XP_0349257271
40920_g	XP_0348985481
40920_g	XP_0349200261
40920_g	XP_0349201381
40920_g	XP_0349201461
40920_g	XP_0348877691
40920_g	XP_0349197991
40920_g	XP_0349025991
40920_g	XP_0349026001
40920_g	XP_0349295511
40920_g	XP_0349181381
40920_g	XP_0349257251
40920_g	XP_0349204431
4565_g	XP_0348914431
2686_g	XP_0349200261
2686_g	XP_0348985481
2686_g	XP_0349257241
2686_g	XP_0348985511
2686_g	XP_0349199941
2686_g	XP_0349200471
2686_g	XP_0349234781
2686_g	XP_0349284051
2686_g	XP_0348968531
2686_g	XP_0349284031
2686_g	XP_0349234751
2686_g	XP_0349234761
2686_g	XP_0348968871
2686_g	XP_0349295771
2686_g	XP_0349204431
2686_g	XP_0349234831
2686_g	XP_0349295761
2686_g	XP_0349295511
13904_g	XP_0349121611
13904_g	XP_0349121621
13904_g	XP_0349121631
13904_g	XP_0349121641
13904_g	XP_0349121661
13904_g	XP_0349121671
13904_g	XP_0349121681
13904_g	XP_0349014341
13904_g	XP_0349014351
13904_g	XP_0349014361
13904_g	XP_0349014371
13904_g	XP_0349014381
13904_g	XP_0349014481
13904_g	XP_0349014491
13904_g	XP_0349014391
13904_g	XP_0349014401
13904_g	XP_0349121501
13904_g	XP_0349010461
13904_g	XP_0349304761
13904_g	XP_0349304771
13904_g	XP_0349304781
13904_g	XP_0349304791
13904_g	XP_0349304811
13904_g	XP_0349304821
13904_g	XP_0349305341
7863_g	XP_0349267711
52670_g	XP_0348964591
52670_g	XP_0349023441
52670_g	XP_0348964561
52670_g	XP_0349023401
52670_g	XP_0348964571
52670_g	XP_0349004441
52670_g	XP_0349307131
52670_g	XP_0348964621
52670_g	XP_0349106251
52670_g	XP_0348964631
52670_g	XP_0349306771
52670_g	XP_0349307121
52670_g	XP_0349030591
52670_g	XP_0348964551
52670_g	XP_0349097531
52670_g	XP_0349097541
52670_g	XP_0349097551
52670_g	XP_0349186641
52670_g	XP_0349235991
52670_g	XP_0349269681
52670_g	XP_0348921031
52670_g	XP_0348964611
52670_g	XP_0349073341
52670_g	XP_0349073351
52670_g	XP_0349034461
49119_g	XP_0348998041
49119_g	XP_0348998051
49119_g	XP_0349079691
34326_g	XP_0348985511
34326_g	XP_0349199941
34326_g	XP_0349025991
34326_g	XP_0349026001
34326_g	XP_0349200261
34326_g	XP_0349201381
34326_g	XP_0349201461
34326_g	XP_0349257251
34326_g	XP_0349257241
34326_g	XP_0349257261
34326_g	XP_0349257271
34326_g	XP_0348985481
34326_g	XP_0348985531
34326_g	XP_0349198001
34326_g	XP_0349201671
34326_g	XP_0349201571
34326_g	XP_0348925761
34326_g	XP_0348985541
34326_g	XP_0349200471
34326_g	XP_0348925711
34326_g	XP_0348925721
34326_g	XP_0349197991
34326_g	XP_0348926351
34326_g	XP_0349181381
34326_g	XP_0348925651
40253_g	XP_0348992551
40253_g	XP_0349004441
40253_g	XP_0348964561
40253_g	XP_0348964591
40253_g	XP_0349307131
40253_g	XP_0349023401
40253_g	XP_0348964571
40253_g	XP_0348964611
40253_g	XP_0348869921
40253_g	XP_0348870001
40253_g	XP_0348963011
40253_g	XP_0348963031
40253_g	XP_0348869431
40253_g	XP_0348964631
40253_g	XP_0349106251
40253_g	XP_0348963841
28993_g	XP_0349186441
28993_g	XP_0349186461
28993_g	XP_0349186471
28993_g	XP_0349186481
28993_g	XP_0349252121
28993_g	XP_0349093141
28993_g	XP_0348934821
28993_g	XP_0349024971
28993_g	XP_0349024981
28993_g	XP_0349024991
28993_g	XP_0349025001
28993_g	XP_0349025011
28993_g	XP_0349025021
28993_g	XP_0349025031
28993_g	XP_0349025041
28993_g	XP_0349025051
28993_g	XP_0349025071
28993_g	XP_0349025081
28993_g	XP_0349025091
28993_g	XP_0349025101
28993_g	XP_0349025121
28993_g	XP_0349072311
28993_g	XP_0349252101
28993_g	XP_0349093011
28993_g	XP_0349093031
14627_g	XP_0349267711
14627_g	XP_0349267701
39579_g	XP_0348926351
39579_g	XP_0349257251
39579_g	XP_0349257241
39579_g	XP_0349204431
39579_g	XP_0348926301
39579_g	XP_0348985511
39579_g	XP_0349234751
39579_g	XP_0349234761
39579_g	XP_0348925761
39579_g	XP_0349199941
39579_g	XP_0348968871
39579_g	XP_0349295771
39579_g	XP_0348925691
39579_g	XP_0348925701
39579_g	XP_0349234831
39579_g	XP_0349284041
39579_g	XP_0349284051
39579_g	XP_0348985481
39579_g	XP_0349200261
39579_g	XP_0349234781
39579_g	XP_0349284031
39579_g	XP_0348968531
39579_g	XP_0349295761
39579_g	XP_0349201381
39579_g	XP_0349201461
45032_g	XP_0349267631
11422_g	XP_0349267631
3479_g	XP_0349267631
3479_g	XP_0349267711
474_g	XP_0349204421
474_g	XP_0348877691
474_g	XP_0349204431
474_g	XP_0349295511
474_g	XP_0348968531
474_g	XP_0349284041
474_g	XP_0349234781
474_g	XP_0349284051
474_g	XP_0349295771
474_g	XP_0349284031
474_g	XP_0349234751
474_g	XP_0349234761
474_g	XP_0349234831
474_g	XP_0348968871
474_g	XP_0349295761
28299_g	XP_0349257271
28299_g	XP_0349200261
28299_g	XP_0349198001
28299_g	XP_0348985481
28299_g	XP_0348985511
28299_g	XP_0349201671
28299_g	XP_0349199941
28299_g	XP_0349200471
28299_g	XP_0349257261
28299_g	XP_0348943521
28299_g	XP_0348943601
28299_g	XP_0348985531
28299_g	XP_0348943701
28299_g	XP_0349201571
28299_g	XP_0348985541
28299_g	XP_0348926301
28299_g	XP_0349197991
28299_g	XP_0349257251
28299_g	XP_0348926351
28299_g	XP_0349201381
28299_g	XP_0349201461
28299_g	XP_0349295761
28299_g	XP_0349257241
28299_g	XP_0348925711
28299_g	XP_0348925721
12168_g	XP_0349267631
6482_g	XP_0349267711
11468_g	XP_0349267631
14475_g	XP_0349026001
14475_g	XP_0349025991
24000_g	XP_0349116021
24000_g	XP_0349116031
24000_g	XP_0349116041
24000_g	XP_0349328381
24000_g	XP_0349324171
24000_g	XP_0349324181
24000_g	XP_0349328391
24000_g	XP_0349315541
24000_g	XP_0349315601
24000_g	XP_0348990631
24000_g	XP_0348990521
24000_g	XP_0348980591
24000_g	XP_0348990421
24000_g	XP_0349092991
24000_g	XP_0348980561
24000_g	XP_0348980571
24000_g	XP_0349144601
24000_g	XP_0348980581
24000_g	XP_0349024951
24000_g	XP_0349115101
24000_g	XP_0349328321
24000_g	XP_0349280931
24000_g	XP_0348914431
24000_g	XP_0348969151
24000_g	XP_0349115161
2451_g	XP_0349295771
2451_g	XP_0349204431
2451_g	XP_0349257271
2451_g	XP_0349295761
2451_g	XP_0349257261
2451_g	XP_0348877691
2451_g	XP_0348943521
2451_g	XP_0348943601
2451_g	XP_0348943701
2451_g	XP_0349295511
2451_g	XP_0348968531
2451_g	XP_0349204421
2451_g	XP_0348968571
43567_g	XP_0349181381
43567_g	XP_0349257241
43567_g	XP_0349257261
43567_g	XP_0349257271
43567_g	XP_0349257251
43567_g	XP_0348943521
43567_g	XP_0348943601
43567_g	XP_0348943701
43567_g	XP_0348985531
43567_g	XP_0349201571
43567_g	XP_0349201671
43567_g	XP_0349198001
43567_g	XP_0348926321
13440_g	XP_0349267631
26271_g	XP_0349257271
26271_g	XP_0348943521
26271_g	XP_0348943601
26271_g	XP_0348943701
26271_g	XP_0349257261
26271_g	XP_0349257241
26271_g	XP_0349257251
26271_g	XP_0349198001
26271_g	XP_0348985531
26271_g	XP_0349201671
26271_g	XP_0349201571
26271_g	XP_0348985541
26271_g	XP_0348877691
26271_g	XP_0348985511
26271_g	XP_0349200261
26271_g	XP_0348985481
26271_g	XP_0349199941
26271_g	XP_0348925711
26271_g	XP_0348925721
26271_g	XP_0348925651
26271_g	XP_0348925661
26271_g	XP_0348926301
26271_g	XP_0349200471
26271_g	XP_0348925761
26271_g	XP_0349197991
25042_g	XP_0349328391
25042_g	XP_0349328321
25042_g	XP_0349324171
25042_g	XP_0349324181
25042_g	XP_0348969151
25042_g	XP_0349315541
25042_g	XP_0349328381
25042_g	XP_0348914431
25042_g	XP_0349116021
25042_g	XP_0349144601
25042_g	XP_0349315601
25042_g	XP_0349116031
25042_g	XP_0349116041
25042_g	XP_0349092991
25042_g	XP_0349024951
25042_g	XP_0349280931
25042_g	XP_0348990631
25042_g	XP_0348990421
25042_g	XP_0349014011
25042_g	XP_0349014021
25042_g	XP_0349014031
25042_g	XP_0349014041
25042_g	XP_0349014051
25042_g	XP_0349014061
25042_g	XP_0348990221
22991_g	XP_0349267631
47790_g	XP_0349267631
47790_g	XP_0349267711
11886_g	XP_0349023401
11886_g	XP_0349307131
11886_g	XP_0349004441
11886_g	XP_0348964571
11886_g	XP_0348964551
11886_g	XP_0348964611
11886_g	XP_0349023441
11886_g	XP_0349004461
11886_g	XP_0348964591
11886_g	XP_0349106251
11886_g	XP_0349030591
11886_g	XP_0349307121
11886_g	XP_0348964631
11886_g	XP_0348964561
50032_g	XP_0349267631
39033_g	XP_0349267631
46869_g	XP_0348925691
46869_g	XP_0348925701
46869_g	XP_0348926301
46869_g	XP_0348926351
46869_g	XP_0348985511
46869_g	XP_0349199941
46869_g	XP_0348985481
46869_g	XP_0349201381
46869_g	XP_0349201461
46869_g	XP_0349197991
46869_g	XP_0349200261
46869_g	XP_0349200471
46869_g	XP_0349257241
46869_g	XP_0349295771
46869_g	XP_0349295761
46869_g	XP_0348877691
46869_g	XP_0348968871
46869_g	XP_0349234781
46869_g	XP_0349234831
46869_g	XP_0348968531
46869_g	XP_0349234751
46869_g	XP_0349234761
46869_g	XP_0349284041
46869_g	XP_0349284031
46869_g	XP_0349284051
18627_g	XP_0349267711
16528_g	XP_0349025991
16528_g	XP_0349026001
16528_g	XP_0349257241
16528_g	XP_0349295771
16528_g	XP_0348985511
16528_g	XP_0348985481
16528_g	XP_0349204431
16528_g	XP_0349234781
16528_g	XP_0348968871
16528_g	XP_0349234751
16528_g	XP_0349234761
16528_g	XP_0349198001
16528_g	XP_0349284031
16528_g	XP_0349284051
16528_g	XP_0348877691
16528_g	XP_0348968531
16528_g	XP_0348985531
16528_g	XP_0349204421
16528_g	XP_0349295511
16528_g	XP_0349295761
16528_g	XP_0348985541
16528_g	XP_0349200261
16528_g	XP_0349201571
16528_g	XP_0349201671
16528_g	XP_0349199941
33442_g	XP_0348977231
37839_g	XP_0349267631
51233_g	XP_0349267711
1428_g	XP_0349257241
1428_g	XP_0349234781
1428_g	XP_0349234751
1428_g	XP_0349234761
1428_g	XP_0348968531
1428_g	XP_0348968871
1428_g	XP_0348985511
1428_g	XP_0349284051
1428_g	XP_0348926301
1428_g	XP_0348877691
1428_g	XP_0348985481
1428_g	XP_0349200261
1428_g	XP_0349284041
1428_g	XP_0348925691
1428_g	XP_0348925701
1428_g	XP_0349284031
1428_g	XP_0349025991
1428_g	XP_0349026001
1428_g	XP_0349199941
1428_g	XP_0349204421
1428_g	XP_0349197991
1428_g	XP_0349201381
1428_g	XP_0349201461
1428_g	XP_0349295761
1428_g	XP_0349295771
28988_g	XP_0348934841
28988_g	XP_0348934851
28988_g	XP_0348934861
28988_g	XP_0348934871
28988_g	XP_0348934891
28988_g	XP_0348934901
28988_g	XP_0349332961
28988_g	XP_0348921341
28988_g	XP_0349186781
28988_g	XP_0349186761
28988_g	XP_0349169111
28988_g	XP_0348967291
28988_g	XP_0349039911
28988_g	XP_0348964511
28988_g	XP_0348964501
28988_g	XP_0349120991
28988_g	XP_0349097531
28988_g	XP_0349284151
28988_g	XP_0349034461
28988_g	XP_0349097541
28988_g	XP_0349284161
28988_g	XP_0348887881
28988_g	XP_0348964521
28988_g	XP_0349235991
28988_g	XP_0349128331
24855_g	XP_0349267711
46696_g	XP_0348977231
46696_g	XP_0349206951
46696_g	XP_0349063681
46696_g	XP_0349106271
46696_g	XP_0348977201
46696_g	XP_0348977211
46696_g	XP_0349206931
46696_g	XP_0349206941
46696_g	XP_0349206911
46696_g	XP_0349042171
46696_g	XP_0349063431
46696_g	XP_0349063441
46696_g	XP_0348983101
46696_g	XP_0348977181
46696_g	XP_0348956631
46696_g	XP_0348956641
46696_g	XP_0348977261
46696_g	XP_0348956671
46696_g	XP_0348977241
46696_g	XP_0348935351
46696_g	XP_0349168461
46696_g	XP_0349194761
46696_g	XP_0349194771
46696_g	XP_0349296691
46696_g	XP_0349296701
52002_g	XP_0349186461
52002_g	XP_0349186471
52002_g	XP_0349186481
52002_g	XP_0349186441
52002_g	XP_0349332971
52002_g	XP_0349072311
52002_g	XP_0348934821
52002_g	XP_0348914451
52002_g	XP_0349093001
52002_g	XP_0349252121
52002_g	XP_0348914401
52002_g	XP_0349266791
52002_g	XP_0349266801
52002_g	XP_0348994081
52002_g	XP_0349024971
52002_g	XP_0349024981
52002_g	XP_0349024991
52002_g	XP_0349025001
52002_g	XP_0349025011
52002_g	XP_0349025021
52002_g	XP_0349025031
52002_g	XP_0349025041
52002_g	XP_0349025051
52002_g	XP_0349025071
52002_g	XP_0349025081
28672_g	XP_0348985511
28672_g	XP_0348985481
28672_g	XP_0349199941
28672_g	XP_0349257241
28672_g	XP_0349200261
28672_g	XP_0349257251
28672_g	XP_0349295761
28672_g	XP_0349284051
28672_g	XP_0349234781
28672_g	XP_0349197991
28672_g	XP_0349200471
28672_g	XP_0349234751
28672_g	XP_0349234761
28672_g	XP_0349234831
28672_g	XP_0349295771
28672_g	XP_0348877691
28672_g	XP_0348968531
28672_g	XP_0348968871
28672_g	XP_0348926351
28672_g	XP_0349201381
28672_g	XP_0349201461
28672_g	XP_0349204431
28672_g	XP_0349284031
28672_g	XP_0349284041
28672_g	XP_0349295511
8823_g	XP_0349072311
8823_g	XP_0348994081
8823_g	XP_0349025271
8823_g	XP_0348914401
8823_g	XP_0349193771
8823_g	XP_0349193781
8823_g	XP_0349193791
8823_g	XP_0349193801
8823_g	XP_0349193821
8823_g	XP_0349193831
8823_g	XP_0349193841
8823_g	XP_0349193851
8823_g	XP_0349193861
8823_g	XP_0349193871
8823_g	XP_0349193881
8823_g	XP_0349193891
8823_g	XP_0349193901
8823_g	XP_0349193911
8823_g	XP_0349252101
8823_g	XP_0349252121
8823_g	XP_0349093001
8823_g	XP_0348914451
8823_g	XP_0349025121
8823_g	XP_0349093071
8823_g	XP_0349093081
38047_g	XP_0348943521
38047_g	XP_0348943601
38047_g	XP_0348943701
38047_g	XP_0349257261
38047_g	XP_0349257251
38047_g	XP_0349181381
38047_g	XP_0349257271
20_g	XP_0349042171
20_g	XP_0349206931
20_g	XP_0349206951
20_g	XP_0349106271
20_g	XP_0349063681
20_g	XP_0348977201
20_g	XP_0348977211
20_g	XP_0349206911
20_g	XP_0349063431
20_g	XP_0349063441
20_g	XP_0348983101
20_g	XP_0348977181
20_g	XP_0349206941
20_g	XP_0348977231
20_g	XP_0348956631
20_g	XP_0348956641
20_g	XP_0348956671
20_g	XP_0348977241
20_g	XP_0348977261
20_g	XP_0348977251
20_g	XP_0348935351
20_g	XP_0349168461
20_g	XP_0349194761
20_g	XP_0349194771
20_g	XP_0349168541
15606_g	XP_0349181381
15606_g	XP_0349025991
15606_g	XP_0349026001
7129_g	XP_0349267631
12455_g	XP_0349267631
4206_g	XP_0348961641
4206_g	XP_0348947571
4206_g	XP_0348947581
4206_g	XP_0348961961
4206_g	XP_0348961881
39676_g	XP_0349257251
39676_g	XP_0348985511
39676_g	XP_0349234751
39676_g	XP_0349234761
39676_g	XP_0348968531
39676_g	XP_0349199941
39676_g	XP_0349284031
39676_g	XP_0349284041
39676_g	XP_0348985481
39676_g	XP_0348985531
39676_g	XP_0349234781
39676_g	XP_0348968871
39676_g	XP_0349234831
39676_g	XP_0349284051
39676_g	XP_0349201671
39676_g	XP_0349257241
39676_g	XP_0348943521
39676_g	XP_0348943601
39676_g	XP_0348943701
39676_g	XP_0349198001
39676_g	XP_0349201571
39676_g	XP_0349200471
39676_g	XP_0348985541
39676_g	XP_0348925761
39676_g	XP_0349257271
39803_g	XP_0349257251
39803_g	XP_0349257261
3081_g	XP_0349267711
11692_g	XP_0348985481
11692_g	XP_0348985511
11692_g	XP_0349200471
11692_g	XP_0349199941
11692_g	XP_0349257261
11692_g	XP_0349200261
11692_g	XP_0349257271
11692_g	XP_0349197991
11692_g	XP_0349201381
11692_g	XP_0349201461
11692_g	XP_0349204431
11692_g	XP_0349295511
11692_g	XP_0348877691
11692_g	XP_0348926321
15747_g	XP_0349200261
15747_g	XP_0349199941
15747_g	XP_0348985511
15747_g	XP_0348925651
15747_g	XP_0348925661
15747_g	XP_0349201381
15747_g	XP_0349201461
15747_g	XP_0348925711
15747_g	XP_0348925721
15747_g	XP_0349257241
15747_g	XP_0348925761
15747_g	XP_0348926301
15747_g	XP_0348926351
15747_g	XP_0348925691
15747_g	XP_0348925701
15747_g	XP_0349257271
15747_g	XP_0349257261
15747_g	XP_0349198001
15747_g	XP_0348943521
15747_g	XP_0348943601
15747_g	XP_0348943701
15747_g	XP_0349257251
15747_g	XP_0348877691
15747_g	XP_0349201671
15747_g	XP_0348985531
9428_g	XP_0349257251
9428_g	XP_0348926351
9428_g	XP_0348926301
9428_g	XP_0348925691
9428_g	XP_0348925701
9428_g	XP_0348943521
9428_g	XP_0348943601
9428_g	XP_0348943701
9428_g	XP_0349257261
9428_g	XP_0349257271
9428_g	XP_0348926321
35152_g	XP_0349032271
9840_g	XP_0349267631
14367_g	XP_0349200261
14367_g	XP_0349201381
14367_g	XP_0349201461
14367_g	XP_0349025991
14367_g	XP_0349026001
14367_g	XP_0348925711
14367_g	XP_0348925721
14367_g	XP_0349181381
14367_g	XP_0348925651
14367_g	XP_0348925661
14367_g	XP_0348985531
14367_g	XP_0349201571
14367_g	XP_0349198001
14367_g	XP_0349201671
14367_g	XP_0349257271
14367_g	XP_0348925761
14367_g	XP_0348985541
14367_g	XP_0349257261
14367_g	XP_0348926291
2724_g	XP_0349199941
2724_g	XP_0349200261
2724_g	XP_0348985481
2724_g	XP_0348985511
2724_g	XP_0349197991
2724_g	XP_0349198001
2724_g	XP_0349201671
2724_g	XP_0349257271
2724_g	XP_0348985531
2724_g	XP_0349201571
2724_g	XP_0349201381
2724_g	XP_0349201461
2724_g	XP_0349257261
2724_g	XP_0349257251
2724_g	XP_0348943521
2724_g	XP_0348943601
2724_g	XP_0348943701
4683_g	XP_0349267631
41566_g	XP_0348930431
41566_g	XP_0348930531
41566_g	XP_0348930441
41566_g	XP_0348930491
41566_g	XP_0348930461
41566_g	XP_0348930561
41566_g	XP_0348930381
41566_g	XP_0349266851
41566_g	XP_0348930521
41566_g	XP_0348872581
41566_g	XP_0349266821
41566_g	XP_0348930471
41566_g	XP_0349158341
41566_g	XP_0349106171
41566_g	XP_0348930411
41566_g	XP_0349283441
41566_g	XP_0349283451
41566_g	XP_0348930481
41566_g	XP_0348872741
41566_g	XP_0349106221
41566_g	XP_0349106141
41566_g	XP_0349106191
41566_g	XP_0349304761
41566_g	XP_0349304771
41566_g	XP_0349304781
5744_g	XP_0349025991
5744_g	XP_0349026001
20150_g	XP_0348985511
20150_g	XP_0349199941
20150_g	XP_0349200261
20150_g	XP_0348925691
20150_g	XP_0348925701
20150_g	XP_0348926301
20150_g	XP_0348926351
20150_g	XP_0349201381
20150_g	XP_0349201461
20150_g	XP_0348943521
20150_g	XP_0348943601
20150_g	XP_0348943701
20150_g	XP_0349257261
20150_g	XP_0349025991
20150_g	XP_0349026001
20150_g	XP_0349257271
50417_g	XP_0349267631
23666_g	XP_0349216851
23666_g	XP_0349221281
23666_g	XP_0348921081
23666_g	XP_0348921091
23666_g	XP_0348921101
23666_g	XP_0348921111
23666_g	XP_0348921121
23666_g	XP_0348921131
23666_g	XP_0348921141
23666_g	XP_0349216501
23666_g	XP_0349216511
23666_g	XP_0349216791
23666_g	XP_0349216801
23666_g	XP_0348921161
23666_g	XP_0349216561
23666_g	XP_0349060891
23666_g	XP_0348874431
23666_g	XP_0348963321
23666_g	XP_0348963331
23666_g	XP_0348963341
23666_g	XP_0348963351
23666_g	XP_0349283441
23666_g	XP_0349283451
23666_g	XP_0348989081
23666_g	XP_0349216491
51570_g	XP_0348945031
51570_g	XP_0348945041
1388_g	XP_0349267631
